name,checked,lemma,path,dictionary,group,actor
documento,documento,documento,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Documento (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
documento,documento,documento,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/documentoSm_Prog001.mp4'],Acessibilidades3,0,2
documento,documento,documento,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/documento.wmv'],Acessibilidades2,0,1
documento,documento,documento,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/DOCUMENTO.mp4'],UFSC_V2,0,42
documento,documento,documento,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/DOCUMENTO.mp4'],UFSC,0,45
dois,dois,dois,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/dois1.wmv'],Acessibilidades2,0,1
dois,dois,dois,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/dois2.wmv'],Acessibilidades2,1,1
dois,dois,dois,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/dois3.wmv'],Acessibilidades2,2,1
dois,dois,dois,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/dois4.wmv'],Acessibilidades2,3,1
dois,dois,dois,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/dois1Sm_Prog001.mp4'],Acessibilidades3,0,2
dois,dois,dois,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/1343-dois.mp4'],UFV,0,48
dois,dois,dois,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/dois2Sm_Prog001.mp4'],Acessibilidades3,1,2
dolar,dólar,dolar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/1185-dolar.mp4'],UFV,0,48
dolar,dólar,dolar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/dolar.wmv'],Acessibilidades2,0,1
dolar,dólar,dolar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/dolarSm_Prog001.mp4'],Acessibilidades3,0,2
dolar,dólar,dólar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/DÓLAR.mp4'],UFSC_V2,1,42
dolar,dólar,dólar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/DÓLAR2.mp4'],UFSC_V2,0,42
dolar,dólar,dólar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/D%C3%93LAR2.mp4'],UFSC,0,43
dolar,dólar,dólar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/D%C3%93LAR.mp4'],UFSC,1,43
domingo,domingo,domingo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/DOMINGO.mp4'],UFSC_V2,0,42
domingo,domingo,domingo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/DOMINGO.mp4'],UFSC,0,44
domingo,domingo,domingo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/domingo.wmv'],Acessibilidades2,0,1
domingo,domingo,domingo,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Domingo (480p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,57
domingo,domingo,domingo,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/domingo.mp4'],USP,0,47
domingo,domingo,domingo,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Domingo (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
domingo,domingo,domingo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/domingoSm_Prog001.mp4'],Acessibilidades3,0,2
dragao,dragão,dragao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/dragaoSm_Prog001.mp4'],Acessibilidades3,0,2
dragao,dragão,dragao,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/dragao.mp4'],UFV,1,50
dragao,dragão,dragao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/dragao.wmv'],Acessibilidades2,0,1
dragao,dragão,dragão,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/DRAG%C3%83O.mp4'],UFSC,0,44
dragao,dragão,dragão,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/DRAGÃO.mp4'],UFSC_V2,0,42
duro,duro,duro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/duroSm_Prog001.mp4'],Acessibilidades3,0,2
duro,duro,duro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/duro.mp4'],UFV,1,50
duro,duro,duro,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Duro (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
duro,duro,duro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/DURO.mp4'],UFSC_V2,0,42
duro,duro,duro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/DURO.mp4'],UFSC,0,44
duro,duro,duro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/duro.wmv'],Acessibilidades2,0,1
eleicao,eleição,eleicao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/eleicao.wmv'],Acessibilidades2,0,1
eleicao,eleição,eleicao,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/457-eleicao.mp4'],UFV,0,48
eleicao,eleição,eleicao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/eleicaoSm_Prog001.mp4'],Acessibilidades3,0,2
eleicao,eleição,eleição,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ELEI%C3%87%C3%83O.mp4'],UFSC,0,44
eleicao,eleição,eleição,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ELEIÇÃO.mp4'],UFSC_V2,0,42
embora,embora,embora,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/embora.wmv'],Acessibilidades2,0,1
embora,embora,embora,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/EMBORA.mp4'],UFSC_V2,2,42
embora,embora,embora,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/emboraSm_Prog001.mp4'],Acessibilidades3,0,2
embora,embora,embora,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/EMBORA.mp4'],UFSC,2,43
embora,embora,embora,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/EMBORA2.mp4'],UFSC_V2,1,42
embora,embora,embora,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/EMBORA2.mp4'],UFSC,1,43
enrolar,enrolar,enrolar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/enrolar1.wmv'],Acessibilidades2,1,1
enrolar,enrolar,enrolar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/enrolar2.wmv'],Acessibilidades2,0,1
enrolar,enrolar,enrolar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/enrolar2Sm_Prog001.mp4'],Acessibilidades3,0,2
enrolar,enrolar,enrolar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ENROLAR.mp4'],UFSC,1,43
enrolar,enrolar,enrolar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ENROLAR.mp4'],UFSC_V2,1,42
enrolar,enrolar,enrolar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/enrolar1Sm_Prog001.mp4'],Acessibilidades3,1,2
ensinar,ensinar,ensinar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/ensinar.wmv'],Acessibilidades2,0,1
ensinar,ensinar,ensinar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/ensinarSm_Prog001.mp4'],Acessibilidades3,0,2
ensinar,ensinar,ensinar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ENSINAR.mp4'],UFSC,0,44
ensinar,ensinar,ensinar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ENSINAR.mp4'],UFSC_V2,0,42
ensinar,ensinar,ensinar,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Ensinar (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
entender,entender,entender,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/01656-entender.mp4'],UFV,0,48
entender,entender,entender,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/ENTENDER.mp4'],UFSC_V2,0,42
entender,entender,entender,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/entender.wmv'],Acessibilidades2,0,1
entender,entender,entender,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/ENTENDER.mp4'],UFSC,0,46
entender,entender,entender,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Entender (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
entender,entender,entender,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/entender.mp4'],USP,0,47
entender,entender,entender,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/entenderSm_Prog001.mp4'],Acessibilidades3,0,2
erguer,erguer,erguer,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/erguer3.wmv'],Acessibilidades2,0,1
erguer,erguer,erguer,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/erguer1.wmv'],Acessibilidades2,2,1
erguer,erguer,erguer,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/erguer2.wmv'],Acessibilidades2,1,1
erguer,erguer,erguer,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/erguer3Sm_Prog001.mp4'],Acessibilidades3,0,2
erguer,erguer,erguer,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/erguer2Sm_Prog001.mp4'],Acessibilidades3,1,2
erguer,erguer,erguer,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/erguer1Sm_Prog001.mp4'],Acessibilidades3,2,2
facil,fácil,fácil,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Fácil (360p_25fps_H264-128kbit_AAC)_2.mp4'],Youtube,1,41
facil,fácil,fácil,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Fácil (2) (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,1,41
facil,fácil,fácil,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FÁCIL2.mp4'],UFSC_V2,0,42
facil,fácil,fácil,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Fácil (360p_25fps_H264-128kbit_AAC).mp4'],Youtube,2,41
facil,fácil,fácil,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FÁCIL.mp4'],UFSC_V2,2,42
facil,fácil,fácil,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FÁCIL3.mp4'],UFSC_V2,1,42
facil,fácil,fácil,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Fácil (1) (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube,2,41
facil,fácil,fácil,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/F%C3%81CIL2.mp4'],UFSC,0,44
facil,fácil,fácil,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/F%C3%81CIL.mp4'],UFSC,2,46
facil,fácil,fácil,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/F%C3%81CIL3.mp4'],UFSC,1,44
feio,feio,feio,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/feio.mp4'],UFV,0,50
feio,feio,feio,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/feio.mp4'],USP,0,47
feio,feio,feio,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FEIO.mp4'],UFSC_V2,0,42
feio,feio,feio,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/feioSm_Prog001.mp4'],Acessibilidades3,0,2
feio,feio,feio,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FEIO.mp4'],UFSC,0,43
feio,feio,feio,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/feio.wmv'],Acessibilidades2,0,1
feio,feio,feio,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Feio (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
feira,feira,feira,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FEIRA.mp4'],UFSC_V2,0,42
feira,feira,feira,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FEIRA.mp4'],UFSC,0,43
feira,feira,feira,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Feira (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
feira,feira,feira,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/feiraSm_Prog001.mp4'],Acessibilidades3,0,2
feira,feira,feira,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/feira.wmv'],Acessibilidades2,0,1
figado,fígado,figar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/figadoSm_Prog001.mp4'],Acessibilidades3,0,2
figado,fígado,figar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/827-figado.mp4'],UFV,0,48
figado,fígado,figar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/figado.wmv'],Acessibilidades2,0,1
figado,fígado,fígar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FÍGADO.mp4'],UFSC_V2,0,42
figado,fígado,fígar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/F%C3%8DGADO.mp4'],UFSC,0,43
filme,filme,filme,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/filme1Sm_Prog001.mp4'],Acessibilidades3,0,2
filme,filme,filme,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/filme2.wmv'],Acessibilidades2,1,1
filme,filme,filme,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FILME.mp4'],UFSC_V2,0,42
filme,filme,filme,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/filme1.wmv'],Acessibilidades2,0,1
filme,filme,filme,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FILME.mp4'],UFSC,0,43
filme,filme,filme,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/filme2Sm_Prog001.mp4'],Acessibilidades3,1,2
fingir,fingir,fingir,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FINGIR.mp4'],UFSC,0,45
fingir,fingir,fingir,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FINGIR.mp4'],UFSC_V2,0,42
fingir,fingir,fingir,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/fingir.wmv'],Acessibilidades2,0,1
fingir,fingir,fingir,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/fingirSm_Prog001.mp4'],Acessibilidades3,0,2
fingir,fingir,fingir,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/fingir.mp4'],USP,0,47
fiscal,fiscal,fiscal,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FISCAL2.mp4'],UFSC_V2,1,42
fiscal,fiscal,fiscal,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/fiscal.wmv'],Acessibilidades2,0,1
fiscal,fiscal,fiscal,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FISCAL.mp4'],UFSC,0,45
fiscal,fiscal,fiscal,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FISCAL2.mp4'],UFSC,1,45
fiscal,fiscal,fiscal,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FISCAL.mp4'],UFSC_V2,0,42
fiscal,fiscal,fiscal,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/fiscalSm_Prog001.mp4'],Acessibilidades3,0,2
flagrar,flagrar,flagrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/flagrar1Sm_Prog001.mp4'],Acessibilidades3,0,2
flagrar,flagrar,flagrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FLAGRAR.mp4'],UFSC_V2,0,42
flagrar,flagrar,flagrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/flagrar2.wmv'],Acessibilidades2,1,1
flagrar,flagrar,flagrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/flagrar2Sm_Prog001.mp4'],Acessibilidades3,1,2
flagrar,flagrar,flagrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FLAGRAR.mp4'],UFSC,0,43
flagrar,flagrar,flagrar,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/flagrar.wmv'],Acessibilidades2,0,1
flor,flor,flor,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Flor (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
flor,flor,flor,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FLOR.mp4'],UFSC_V2,0,42
flor,flor,flor,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FLOR.mp4'],UFSC,0,45
flor,flor,flor,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/florSm_Prog001.mp4'],Acessibilidades3,0,2
flor,flor,flor,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/flor.wmv'],Acessibilidades2,0,1
fome,fome,fome,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FOME.mp4'],UFSC,0,43
fome,fome,fome,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/fome.mp4'],USP,0,47
fome,fome,fome,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/fomeSm_Prog001.mp4'],Acessibilidades3,0,2
fome,fome,fome,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/fome.wmv'],Acessibilidades2,0,1
fome,fome,fome,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FOME.mp4'],UFSC_V2,0,42
foto,foto,foto,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FOTO.mp4'],UFSC_V2,2,42
foto,foto,foto,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FOTO.mp4'],UFSC,2,46
foto,foto,foto,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/foto.mp4'],USP,0,47
foto,foto,foto,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FOTO2.mp4'],UFSC_V2,1,42
foto,foto,foto,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/fotoSm_Prog001.mp4'],Acessibilidades3,0,2
foto,foto,foto,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FOTO2.mp4'],UFSC,1,43
foto,foto,foto,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/foto.wmv'],Acessibilidades2,0,1
fraco,fraco,fraco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/fraco.wmv'],Acessibilidades2,0,1
fraco,fraco,fraco,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FRACO.mp4'],UFSC_V2,0,42
fraco,fraco,fraco,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Fraco (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
fraco,fraco,fraco,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/fracoSm_Prog001.mp4'],Acessibilidades3,0,2
fraco,fraco,fraco,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FRACO.mp4'],UFSC,0,46
frango,frango,frango,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FRANGO.mp4'],UFSC_V2,0,42
frango,frango,frango,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/frangoSm_Prog001.mp4'],Acessibilidades3,0,2
frango,frango,frango,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Frango (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
frango,frango,frango,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/frango.wmv'],Acessibilidades2,0,1
frango,frango,frango,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FRANGO.mp4'],UFSC,0,46
frio,frio,frio,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/frio.wmv'],Acessibilidades2,0,1
frio,frio,frio,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/E(frio).mp4'],UFSC,1,46
frio,frio,frio,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FRIO2.mp4'],UFSC_V2,1,42
frio,frio,frio,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/frioSm_Prog001.mp4'],Acessibilidades3,0,2
frio,frio,frio,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FRIO.mp4'],UFSC_V2,0,42
frio,frio,frio,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FRIO.mp4'],UFSC,0,43
funcionario,funcionário,funcionario,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/funcionario.wmv'],Acessibilidades2,0,1
funcionario,funcionário,funcionario,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/funcionarioSm_Prog001.mp4'],Acessibilidades3,0,2
funcionario,funcionário,funcionário,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FUNCIONÁRIO2.mp4'],UFSC_V2,0,42
funcionario,funcionário,funcionário,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FUNCIONÁRIO.mp4'],UFSC_V2,1,42
funcionario,funcionário,funcionário,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FUNCION%C3%81RIO.mp4'],UFSC,1,43
funcionario,funcionário,funcionário,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FUNCION%C3%81RIO2.mp4'],UFSC,0,43
furacao,furacão,furacao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/furacaoSm_Prog001.mp4'],Acessibilidades3,0,2
furacao,furacão,furacao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/furacao.wmv'],Acessibilidades2,0,1
furacao,furacão,furacão,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Furacão (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
furacao,furação,furação,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FURA%C3%87%C3%83O.mp4'],UFSC,0,45
furacao,furação,furação,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FURAÇÃO.mp4'],UFSC_V2,0,42
futuro,futuro,futuro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufv/videos/745-futuro.mp4'],UFV,0,48
futuro,futuro,futuro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/FUTURO.mp4'],UFSC,0,46
futuro,futuro,futuro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/futuroSm_Prog001.mp4'],Acessibilidades3,0,2
futuro,futuro,futuro,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/FUTURO.mp4'],UFSC_V2,0,42
futuro,futuro,futuro,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Futuro (480p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,57
futuro,futuro,futuro,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Futuro (1080p_30fps_H264-128kbit_AAC).mp4'],Youtube,0,41
futuro,futuro,futuro,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/futuro.mp4'],USP,0,47
futuro,futuro,futuro,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/futuro.wmv'],Acessibilidades2,0,1
garfo,garfo,garfo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/GARFO.mp4'],UFSC,0,43
garfo,garfo,garfo,['/mnt/B-SSD/LIBRAS-dataset/datasets/youtube_v2/videos/Libras - Garfo (1080p_30fps_VP9-128kbit_AAC).mkv'],Youtube,0,41
garfo,garfo,garfo,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/GARFO.mp4'],UFSC_V2,0,42
garfo,garfo,garfo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/garfoSm_Prog001.mp4'],Acessibilidades3,0,2
garfo,garfo,garfo,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/garfo.wmv'],Acessibilidades2,0,1
gato,gato,gato,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/gato.wmv'],Acessibilidades2,0,1
gato,gato,gato,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/GATO2.mp4'],UFSC,2,46
gato,gato,gato,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/gatoSm_Prog001.mp4'],Acessibilidades3,0,2
gato,gato,gato,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/GATO.mp4'],UFSC_V2,0,42
gato,gato,gato,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc_v2/videos/GATO2.mp4'],UFSC_V2,2,42
gato,gato,gato,['/mnt/B-SSD/LIBRAS-dataset/datasets/ufsc/videos/GATO.mp4'],UFSC,0,46
gestacao,gestação,gestacao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/gestacao2Sm_Prog001.mp4'],Acessibilidades3,1,2
gestacao,gestação,gestacao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_2/videos/gestacao2.wmv'],Acessibilidades2,1,1
gestacao,gestação,gestacao,['/mnt/B-SSD/LIBRAS-dataset/datasets/acessibilidade_3/videos/gestacao1Sm_Prog001.mp4'],Acessibilidades3,0,2
gestacao,gestação,gestacao,['/mnt/B-SSD/LIBRAS-dataset/datasets/usp/videos/gestacao.mp4'],USP,0,47
